Time CaSSavg CaJSRavg JRyRtot PRyR_open PRyR_ready PNorm_mode PnotVinact PLType_open CaToT2 PIto2_open CaJSRtot CaSStot 
0.032 0.0103538 0.613586 0.000723601 0.1746 0.3412 0.679 0.864 0.045 6.86502 0.06 0.00493123 2.01597 
0.033 0.0103126 0.607021 0.000705461 0.1726 0.3316 0.665 0.861 0.058 6.86702 0.063 0.00499173 2.00385 
0.034 0.00979255 0.601021 0.000668985 0.1654 0.3234 0.649 0.853 0.058 6.86893 0.064 0.00487745 1.99268 
0.035 0.00975746 0.595101 0.000667944 0.1658 0.3128 0.636 0.85 0.056 6.87084 0.058 0.00490405 1.98163 
0.036 0.00961692 0.589158 0.00065477 0.1632 0.3012 0.618 0.845 0.053 6.87274 0.045 0.00489111 1.97054 
0.037 0.00917756 0.583568 0.000632021 0.1584 0.2914 0.607 0.841 0.039 6.87448 0.044 0.00477206 1.96012 
0.038 0.00894217 0.578314 0.000605884 0.153 0.2844 0.589 0.835 0.044 6.87607 0.055 0.00474696 1.95027 
0.039 0.00895696 0.573707 0.000602554 0.153 0.2748 0.573 0.836 0.055 6.87784 0.048 0.0047749 1.9416 
0.04 0.00867447 0.568955 0.000587719 0.1506 0.2668 0.553 0.834 0.044 6.87948 0.052 0.00468721 1.93261 
0.041 0.00839414 0.564481 0.000565233 0.1458 0.26 0.54 0.831 0.045 6.88116 0.051 0.00461888 1.9241 
0.042 0.00826579 0.560289 0.000541628 0.1404 0.2542 0.531 0.827 0.05 6.88307 0.055 0.00463284 1.9161 
0.043 0.00777033 0.556432 0.000524724 0.1366 0.248 0.523 0.825 0.039 6.8846 0.05 0.00447454 1.90873 
0.044 0.00775771 0.553053 0.000514561 0.1348 0.2422 0.514 0.822 0.04 6.88605 0.046 0.00447047 1.90225 
0.045 0.00744886 0.549551 0.000493481 0.1298 0.235 0.507 0.82 0.04 6.8874 0.045 0.00436036 1.8955 
0.046 0.00725294 0.546324 0.000472968 0.1256 0.2282 0.498 0.816 0.044 6.88888 0.048 0.00423322 1.88928 
0.047 0.0067832 0.543592 0.000442043 0.1178 0.2248 0.489 0.814 0.031 6.8902 0.045 0.00410604 1.884 
0.048 0.00651607 0.540999 0.00042104 0.113 0.2218 0.481 0.816 0.035 6.89145 0.042 0.00396831 1.87898 
0.049 0.006357 0.538556 0.000403484 0.1086 0.2178 0.473 0.807 0.041 6.89304 0.038 0.00393168 1.87425 
0.05 0.00614306 0.536413 0.000389924 0.1052 0.213 0.468 0.808 0.035 6.89433 0.034 0.00383199 1.87009 
0.051 0.00616823 0.534259 0.000382639 0.1042 0.2064 0.458 0.808 0.046 6.89599 0.042 0.00380561 1.8659 
0.052 0.00590521 0.532117 0.000369126 0.101 0.2028 0.451 0.808 0.044 6.89749 0.046 0.00371306 1.8617 
0.053 0.00579409 0.530125 0.000353312 0.0966 0.1982 0.438 0.8 0.043 6.89905 0.036 0.00368358 1.85778 
0.054 0.00555699 0.528171 0.000347091 0.095 0.1918 0.432 0.796 0.032 6.90036 0.043 0.003593 1.85397 
0.055 0.00535146 0.526483 0.000331088 0.091 0.1888 0.423 0.789 0.032 6.90147 0.036 0.00348593 1.85067 
0.056 0.00510203 0.524858 0.000314023 0.0868 0.1872 0.419 0.781 0.032 6.90256 0.039 0.00339018 1.84749 
0.057 0.00487618 0.523573 0.000296372 0.0822 0.1854 0.416 0.784 0.036 6.90364 0.034 0.00331662 1.84497 
0.058 0.00474873 0.522288 0.000281502 0.078 0.183 0.41 0.779 0.034 6.90494 0.024 0.00326184 1.84247 
0.059 0.00450296 0.521202 0.000270672 0.075 0.1816 0.401 0.777 0.028 6.906 0.027 0.00316114 1.84038 
0.06 0.00428678 0.520143 0.000253222 0.0704 0.1814 0.394 0.769 0.024 6.90699 0.02 0.00306125 1.83835 
0.061 0.00415722 0.519234 0.000249582 0.0694 0.1784 0.391 0.768 0.022 6.90787 0.024 0.0030069 1.83661 
0.062 0.00403638 0.518344 0.000235252 0.0656 0.1772 0.385 0.765 0.029 6.90883 0.024 0.00295393 1.83492 
0.063 0.00388516 0.517603 0.000223843 0.0624 0.176 0.383 0.766 0.027 6.90983 0.029 0.00289746 1.83353 
0.064 0.00373386 0.516845 0.000216984 0.0606 0.1746 0.383 0.766 0.027 6.91064 0.022 0.00280126 1.83211 
0.065 0.00375001 0.516188 0.000211189 0.0592 0.1718 0.379 0.764 0.03 6.91164 0.019 0.00278521 1.83087 
0.066 0.00359256 0.515518 0.000200545 0.0564 0.1712 0.374 0.758 0.024 6.91269 0.016 0.00271695 1.8296 
0.067 0.0035853 0.514984 0.000192519 0.0542 0.1702 0.367 0.755 0.033 6.91374 0.02 0.00270536 1.82861 
0.068 0.00335389 0.514481 0.000181835 0.0514 0.169 0.368 0.757 0.026 6.91476 0.021 0.00262559 1.82768 
0.069 0.00327159 0.514097 0.000173056 0.049 0.1678 0.362 0.756 0.027 6.91572 0.022 0.00256895 1.82698 
0.07 0.00314362 0.513773 0.000165076 0.0468 0.1682 0.354 0.757 0.027 6.91682 0.023 0.00252175 1.82642 
0.071 0.00288341 0.513514 0.000159008 0.045 0.1668 0.352 0.755 0.017 6.91753 0.02 0.00238953 1.82597 
0.072 0.0028674 0.513288 0.000149646 0.0426 0.167 0.349 0.754 0.026 6.91832 0.012 0.00237867 1.8256 
0.073 0.00282505 0.513099 0.000148382 0.042 0.1654 0.345 0.753 0.019 6.91914 0.015 0.00235002 1.8253 
0.074 0.00278937 0.512889 0.000145463 0.0412 0.1654 0.342 0.754 0.023 6.92001 0.019 0.00233211 1.82497 
0.075 0.00279825 0.512682 0.000140993 0.04 0.165 0.338 0.755 0.034 6.9208 0.018 0.00232357 1.82463 
0.076 0.00266852 0.512478 0.00014069 0.0394 0.1632 0.335 0.749 0.015 6.92174 0.016 0.00226163 1.82431 
0.077 0.00268427 0.512316 0.000133049 0.0374 0.1626 0.332 0.75 0.029 6.92253 0.019 0.00224071 1.82409 
0.078 0.00253434 0.512202 0.000123284 0.0346 0.1624 0.33 0.75 0.024 6.92341 0.018 0.00217123 1.82397 
0.079 0.00246257 0.512128 0.000123097 0.0346 0.162 0.33 0.75 0.02 6.92413 0.016 0.00212339 1.82392 
0.08 0.00236837 0.512072 0.000119132 0.0334 0.1608 0.332 0.75 0.019 6.92482 0.017 0.00207309 1.82391 
0.081 0.00242098 0.512054 0.000111852 0.0314 0.16 0.329 0.751 0.029 6.92568 0.016 0.00209514 1.82397 
0.082 0.00236362 0.512086 0.000107338 0.0302 0.16 0.327 0.751 0.024 6.92668 0.022 0.00207196 1.82414 
0.083 0.00238014 0.512109 0.000108093 0.0304 0.1592 0.324 0.748 0.031 6.92753 0.019 0.00205014 1.82427 
0.084 0.00218327 0.512137 0.000101073 0.0286 0.1584 0.325 0.745 0.017 6.92833 0.011 0.00196156 1.82441 
0.085 0.0021972 0.512247 9.51533e-05 0.027 0.159 0.32 0.743 0.027 6.92914 0.012 0.00196322 1.82471 
0.086 0.00213349 0.512426 8.93948e-05 0.0254 0.1584 0.319 0.741 0.023 6.93009 0.022 0.00192511 1.82516 
0.087 0.0020318 0.512606 8.74476e-05 0.0248 0.1588 0.32 0.738 0.02 6.93081 0.011 0.00184719 1.8256 
0.088 0.0020376 0.512848 8.14687e-05 0.0232 0.1582 0.32 0.736 0.031 6.93164 0.011 0.00183827 1.82617 
0.089 0.001998 0.513105 7.92467e-05 0.0226 0.1586 0.32 0.735 0.025 6.93262 0.017 0.00183244 1.82677 
0.09 0.00193553 0.513396 7.4325e-05 0.0212 0.1592 0.32 0.735 0.023 6.93355 0.009 0.00179389 1.82744 
0.091 0.00196654 0.513655 7.68225e-05 0.0218 0.1584 0.319 0.733 0.027 6.93442 0.016 0.0018018 1.82804 
0.092 0.00184285 0.513935 7.11203e-05 0.0202 0.1588 0.319 0.726 0.023 6.93532 0.012 0.00174946 1.82868 
0.093 0.00179892 0.514234 6.90589e-05 0.0194 0.1574 0.317 0.726 0.021 6.93606 0.008 0.00172094 1.82937 
0.094 0.00180667 0.514524 6.89922e-05 0.0194 0.1576 0.311 0.726 0.024 6.93685 0.011 0.00171437 1.83004 
0.095 0.00183539 0.514802 6.90517e-05 0.0194 0.1572 0.311 0.721 0.02 6.93771 0.007 0.00171867 1.83068 
0.096 0.00181231 0.515092 6.83524e-05 0.0192 0.157 0.312 0.719 0.02 6.93858 0.011 0.00170589 1.83134 
0.097 0.00165023 0.51539 6.41529e-05 0.018 0.1574 0.311 0.717 0.015 6.93918 0.008 0.00161102 1.83202 
0.098 0.0016422 0.515743 6.20459e-05 0.0174 0.158 0.31 0.718 0.018 6.93989 0.006 0.00160006 1.83281 
0.099 0.00160722 0.516084 5.97792e-05 0.0168 0.1578 0.313 0.718 0.015 6.94053 0.006 0.00157525 1.83357 
0.1 0.00160856 0.516467 5.58818e-05 0.0156 0.158 0.313 0.721 0.015 6.9413 0.013 0.00158322 1.83442 
0.101 0.00163344 0.516844 5.53043e-05 0.0154 0.1578 0.314 0.722 0.025 6.94205 0.013 0.00159895 1.83525 
0.102 0.00159823 0.517247 5.29775e-05 0.0148 0.1582 0.314 0.717 0.022 6.94293 0.006 0.00158252 1.83614 
0.103 0.00150941 0.517642 5.30379e-05 0.0148 0.1588 0.313 0.717 0.019 6.94361 0.01 0.00152985 1.837 
0.104 0.00158689 0.51803 5.52703e-05 0.0154 0.1584 0.312 0.714 0.023 6.94438 0.01 0.00157235 1.83784 
0.105 0.00165235 0.518375 5.58656e-05 0.0156 0.1584 0.314 0.713 0.025 6.94526 0.011 0.00160415 1.83859 
0.106 0.00153075 0.51874 5.68293e-05 0.0158 0.1582 0.314 0.717 0.018 6.94592 0.01 0.00153897 1.83938 
0.107 0.00154492 0.519065 5.37532e-05 0.015 0.1586 0.315 0.713 0.017 6.94651 0.01 0.00152602 1.84007 
0.108 0.00162291 0.51945 5.14619e-05 0.0144 0.159 0.314 0.716 0.029 6.94738 0.009 0.00157367 1.8409 
0.109 0.00150588 0.519836 4.77568e-05 0.0134 0.1592 0.315 0.714 0.021 6.94815 0.006 0.00151615 1.84172 
0.11 0.00154819 0.520259 4.95372e-05 0.0138 0.158 0.315 0.713 0.024 6.94907 0.008 0.00155957 1.84262 
0.111 0.00154758 0.520659 4.72782e-05 0.0132 0.1582 0.314 0.713 0.03 6.94985 0.014 0.00154119 1.84347 
0.112 0.0014935 0.521072 5.20999e-05 0.0144 0.1584 0.313 0.716 0.019 6.95069 0.011 0.00151672 1.84435 
0.113 0.00148409 0.521412 5.13368e-05 0.0142 0.1586 0.313 0.715 0.013 6.95138 0.003 0.00150952 1.84507 
0.114 0.00150688 0.52174 5.59721e-05 0.0154 0.1584 0.31 0.714 0.011 6.95199 0.006 0.00151381 1.84577 
0.115 0.00155226 0.522037 5.30187e-05 0.0146 0.159 0.308 0.711 0.021 6.95256 0.013 0.00154189 1.8464 
0.116 0.00157037 0.522377 5.53364e-05 0.0152 0.1588 0.308 0.711 0.021 6.95336 0.014 0.00156627 1.84712 
0.117 0.001533 0.522677 5.4501e-05 0.015 0.159 0.31 0.709 0.019 6.95404 0.008 0.00152757 1.84775 
0.118 0.00149721 0.523027 5.03251e-05 0.0138 0.1592 0.311 0.708 0.019 6.95472 0.011 0.00152087 1.84849 
0.119 0.00145935 0.523395 4.72049e-05 0.013 0.1594 0.31 0.704 0.02 6.9554 0.008 0.00149562 1.84926 
0.12 0.00145203 0.523827 4.40209e-05 0.0122 0.1598 0.309 0.704 0.024 6.9562 0.009 0.00148732 1.85017 
0.121 0.001441 0.524235 4.56195e-05 0.0126 0.1592 0.311 0.703 0.017 6.957 0.01 0.00147839 1.85102 
0.122 0.0015132 0.524632 4.7982e-05 0.0132 0.158 0.313 0.7 0.021 6.9578 0.005 0.00150476 1.85185 
0.123 0.00143313 0.524998 4.66621e-05 0.0128 0.1584 0.31 0.7 0.016 6.95845 0.012 0.00146431 1.85262 
0.124 0.00147441 0.525409 4.58016e-05 0.0126 0.1582 0.307 0.698 0.024 6.95923 0.01 0.00148124 1.85348 
0.125 0.00152035 0.525776 4.75582e-05 0.013 0.1582 0.308 0.699 0.019 6.96008 0.011 0.00151251 1.85424 
0.126 0.00151942 0.526155 4.93656e-05 0.0136 0.1582 0.308 0.7 0.021 6.96091 0.013 0.00150696 1.85503 
0.127 0.00149415 0.526523 4.56065e-05 0.0126 0.158 0.308 0.7 0.019 6.96167 0.006 0.00150137 1.85579 
0.128 0.00140527 0.526936 4.48462e-05 0.0124 0.1588 0.307 0.698 0.017 6.96244 0.009 0.00146246 1.85663 
0.129 0.0014146 0.527344 4.09361e-05 0.0114 0.1598 0.307 0.699 0.022 6.96317 0.013 0.00147342 1.85747 
0.13 0.00142319 0.527812 4.10885e-05 0.0114 0.16 0.31 0.698 0.022 6.96402 0.011 0.00147019 1.85843 
0.131 0.00142772 0.528257 3.88801e-05 0.0108 0.1604 0.307 0.697 0.025 6.9649 0.01 0.00148103 1.85934 
0.132 0.00146555 0.52873 4.06863e-05 0.0112 0.1598 0.304 0.694 0.03 6.96575 0.006 0.00149076 1.86032 
0.133 0.00139895 0.52918 3.84633e-05 0.0106 0.16 0.306 0.696 0.025 6.96658 0.006 0.00145662 1.86124 
0.134 0.00145555 0.529656 3.86323e-05 0.0106 0.1598 0.306 0.691 0.027 6.96753 0.009 0.00147642 1.86222 
0.135 0.00135939 0.530103 3.77246e-05 0.0104 0.1602 0.307 0.689 0.021 6.9683 0.007 0.00142648 1.86314 
0.136 0.00141343 0.53057 3.94875e-05 0.0108 0.1608 0.305 0.69 0.028 6.9691 0.008 0.00144651 1.8641 
0.137 0.00138191 0.531013 3.75682e-05 0.0102 0.1614 0.305 0.689 0.02 6.96997 0.007 0.0014538 1.86501 
0.138 0.00131782 0.531499 3.68883e-05 0.01 0.1616 0.305 0.685 0.021 6.97073 0.011 0.00140698 1.86602 
0.139 0.00134803 0.531926 3.82441e-05 0.0104 0.1612 0.306 0.683 0.022 6.97139 0.008 0.0014018 1.8669 
0.14 0.00145765 0.532393 3.81872e-05 0.0104 0.1612 0.308 0.683 0.026 6.97238 0.014 0.0014719 1.86786 
0.141 0.00134387 0.532833 3.71861e-05 0.0102 0.162 0.308 0.685 0.019 6.97317 0.009 0.00139543 1.86876 
0.142 0.00133259 0.533314 3.6515e-05 0.01 0.1618 0.307 0.682 0.022 6.9739 0.01 0.00138589 1.86974 
0.143 0.00132244 0.533782 3.58479e-05 0.0098 0.1628 0.308 0.682 0.02 6.97469 0.01 0.00138288 1.87069 
0.144 0.00132353 0.534281 3.45727e-05 0.0094 0.1634 0.306 0.683 0.029 6.9755 0.013 0.00139353 1.87171 
0.145 0.00129108 0.534737 3.68255e-05 0.01 0.1632 0.303 0.683 0.015 6.97632 0.007 0.00137176 1.87264 
0.146 0.00125872 0.535238 3.46465e-05 0.0094 0.1642 0.3 0.681 0.017 6.97701 0.008 0.00135922 1.87366 
0.147 0.0012351 0.535709 3.25938e-05 0.0088 0.1648 0.298 0.681 0.019 6.97766 0.007 0.0013502 1.87462 
0.148 0.00124772 0.536242 3.04228e-05 0.0082 0.166 0.299 0.677 0.023 6.97844 0.01 0.00135068 1.87571 
0.149 0.00128267 0.536751 2.96469e-05 0.008 0.1666 0.3 0.679 0.02 6.97924 0.01 0.00137243 1.87675 
0.15 0.00129369 0.5373 3.13844e-05 0.0084 0.1666 0.305 0.676 0.022 6.9801 0.005 0.0013701 1.87787 
0.151 0.00132038 0.53779 3.07162e-05 0.0082 0.167 0.306 0.671 0.027 6.98099 0.009 0.00140011 1.87887 
0.152 0.00123968 0.538339 3.00078e-05 0.008 0.1674 0.308 0.674 0.026 6.98187 0.005 0.00135979 1.87999 
0.153 0.00127391 0.538844 2.79133e-05 0.0074 0.1676 0.309 0.673 0.024 6.98263 0.009 0.00136753 1.88103 
0.154 0.00120089 0.53941 2.81105e-05 0.0074 0.168 0.307 0.668 0.018 6.98344 0.008 0.00131519 1.88218 
0.155 0.00112054 0.539968 2.27808e-05 0.006 0.1684 0.308 0.662 0.019 6.98409 0.005 0.00126505 1.88333 
0.156 0.00111241 0.540594 2.2076e-05 0.0058 0.1686 0.311 0.662 0.023 6.98478 0.002 0.00126032 1.88461 
0.157 0.00116296 0.541185 2.06067e-05 0.0054 0.1696 0.311 0.663 0.023 6.98559 0.005 0.00129914 1.88581 
0.158 0.00118698 0.541829 1.97992e-05 0.0052 0.1704 0.313 0.666 0.027 6.98652 0.007 0.00130942 1.88712 
0.159 0.0011385 0.542417 2.12563e-05 0.0056 0.17 0.314 0.667 0.017 6.98741 0.007 0.00128796 1.88832 
0.16 0.00106686 0.543052 2.06044e-05 0.0054 0.1704 0.315 0.666 0.02 6.98812 0.007 0.00124008 1.8896 
0.161 0.00110121 0.543632 1.97274e-05 0.0052 0.1708 0.315 0.669 0.022 6.98888 0.007 0.0012663 1.89078 
0.162 0.00121283 0.544225 2.3035e-05 0.006 0.1708 0.316 0.669 0.028 6.98984 0.011 0.00132902 1.89197 
0.163 0.00124462 0.544777 2.22475e-05 0.0058 0.1712 0.318 0.666 0.026 6.99085 0.011 0.00134407 1.89308 
0.164 0.00115557 0.545352 2.46214e-05 0.0064 0.171 0.32 0.668 0.019 6.99176 0.005 0.00129362 1.89424 
0.165 0.00115229 0.545892 2.31266e-05 0.006 0.1708 0.319 0.665 0.021 6.99253 0.01 0.00127497 1.89533 
0.166 0.00116395 0.546451 2.31289e-05 0.006 0.1704 0.315 0.664 0.016 6.9934 0.006 0.00126734 1.89645 
0.167 0.0011307 0.546973 2.23754e-05 0.0058 0.1704 0.315 0.664 0.023 6.99414 0.004 0.00125283 1.8975 
0.168 0.00118721 0.547552 2.39692e-05 0.0062 0.1712 0.316 0.665 0.028 6.99506 0.011 0.00129979 1.89866 
0.169 0.00121915 0.548095 2.15884e-05 0.0056 0.1714 0.317 0.668 0.026 6.99602 0.007 0.0013176 1.89974 
0.17 0.00115754 0.548693 2.15088e-05 0.0056 0.1718 0.315 0.664 0.022 6.99691 0.009 0.00127544 1.90093 
0.171 0.00117917 0.549244 2.31234e-05 0.006 0.1724 0.316 0.662 0.023 6.9977 0.005 0.00127271 1.90203 
0.172 0.0011034 0.549823 2.17345e-05 0.0056 0.1732 0.316 0.659 0.02 6.99854 0.006 0.00123961 1.90319 
0.173 0.00115143 0.550341 2.43028e-05 0.0062 0.1726 0.315 0.66 0.02 6.99939 0.011 0.0012743 1.90422 
0.174 0.00118681 0.550873 2.68163e-05 0.0068 0.1724 0.315 0.662 0.029 7.00017 0.004 0.00128644 1.90528 
0.175 0.0011252 0.551365 2.60177e-05 0.0066 0.1724 0.314 0.654 0.015 7.00092 0.013 0.00125639 1.90625 
0.176 0.00121962 0.551885 2.75251e-05 0.007 0.172 0.319 0.654 0.023 7.00176 0.009 0.00129359 1.90729 
0.177 0.00123109 0.55235 3.02683e-05 0.0078 0.1718 0.318 0.652 0.021 7.00257 0.012 0.00129784 1.90821 
0.178 0.00127546 0.552839 2.95736e-05 0.0076 0.1724 0.322 0.65 0.024 7.00344 0.003 0.00132415 1.90917 
0.179 0.00118785 0.553278 3.04281e-05 0.0078 0.172 0.323 0.648 0.019 7.00423 0.011 0.00129211 1.91003 
0.18 0.00135207 0.553755 3.13797e-05 0.008 0.172 0.321 0.65 0.032 7.00525 0.01 0.00139986 1.91096 
0.181 0.00125052 0.554211 2.83088e-05 0.0072 0.1724 0.323 0.644 0.023 7.00612 0.009 0.00135642 1.91186 
0.182 0.00117665 0.554737 2.85845e-05 0.0072 0.1732 0.321 0.646 0.025 7.0069 0.014 0.0013111 1.91289 
0.183 0.0012149 0.555226 2.62107e-05 0.0066 0.173 0.319 0.649 0.022 7.00779 0.005 0.00131684 1.91386 
0.184 0.00116055 0.555745 2.92069e-05 0.0074 0.1722 0.316 0.647 0.021 7.00852 0.01 0.00126477 1.91488 
0.185 0.00125082 0.556197 3.07938e-05 0.0078 0.1718 0.314 0.646 0.019 7.00937 0.008 0.00131254 1.91577 
0.186 0.00113466 0.556666 3.32889e-05 0.0084 0.173 0.314 0.643 0.015 7.01001 0.008 0.0012607 1.91668 
0.187 0.00130258 0.557053 3.64258e-05 0.0092 0.1728 0.312 0.642 0.025 7.01071 0.01 0.00133253 1.91744 
0.188 0.00142668 0.557471 3.57977e-05 0.009 0.173 0.312 0.639 0.035 7.01171 0.006 0.00139774 1.91825 
0.189 0.00134635 0.55786 3.42858e-05 0.0086 0.1732 0.312 0.64 0.024 7.01264 0.006 0.00139144 1.91901 
0.19 0.00139555 0.558305 3.50441e-05 0.0088 0.174 0.313 0.639 0.026 7.01366 0.009 0.00140738 1.91988 
0.191 0.00128324 0.55873 3.16491e-05 0.008 0.1748 0.315 0.642 0.024 7.01452 0.009 0.00134118 1.92071 
0.192 0.00125435 0.559216 3.1761e-05 0.008 0.1746 0.316 0.644 0.021 7.01537 0.01 0.00131135 1.92166 
0.193 0.00134212 0.559685 2.92626e-05 0.0074 0.175 0.316 0.645 0.031 7.01638 0.011 0.00137501 1.92257 
0.194 0.00123099 0.560204 2.93446e-05 0.0074 0.1746 0.312 0.639 0.021 7.0173 0.004 0.00131111 1.92358 
0.195 0.00118647 0.560687 2.77636e-05 0.007 0.175 0.311 0.635 0.022 7.01801 0.011 0.0012812 1.92452 
0.196 0.00109034 0.561212 2.84944e-05 0.0072 0.1748 0.311 0.633 0.011 7.01871 0.008 0.0012172 1.92554 
0.197 0.00126068 0.561681 3.33834e-05 0.0084 0.175 0.312 0.628 0.024 7.01946 0.005 0.00129832 1.92645 
0.198 0.00126862 0.562116 3.41315e-05 0.0086 0.1754 0.309 0.631 0.022 7.02034 0.01 0.00131537 1.9273 
0.199 0.00129345 0.562561 2.90513e-05 0.0074 0.1758 0.307 0.63 0.028 7.02119 0.006 0.00132561 1.92815 
0.2 0.00124735 0.563065 2.92207e-05 0.0074 0.1768 0.31 0.627 0.021 7.02217 0.006 0.00133214 1.92913 
0.201 0.00123672 0.563536 3.09855e-05 0.0078 0.1776 0.309 0.626 0.017 7.02306 0.005 0.00131087 1.93004 
0.202 0.00126285 0.563983 3.54933e-05 0.009 0.1764 0.31 0.622 0.023 7.02388 0.009 0.00130255 1.9309 
0.203 0.00132682 0.564365 3.65885e-05 0.0092 0.1764 0.31 0.624 0.023 7.02471 0.01 0.00135154 1.93164 
0.204 0.0012457 0.564795 3.50171e-05 0.0088 0.1762 0.311 0.624 0.02 7.02553 0.008 0.00130726 1.93246 
0.205 0.00130371 0.565199 3.4894e-05 0.0088 0.1762 0.31 0.621 0.021 7.02644 0.009 0.00135375 1.93324 
0.206 0.00130155 0.565635 3.49632e-05 0.0088 0.177 0.309 0.62 0.022 7.02733 0.004 0.00133541 1.93408 
0.207 0.00123405 0.566052 3.34803e-05 0.0084 0.1778 0.306 0.62 0.021 7.02804 0.008 0.00130504 1.93488 
0.208 0.00130362 0.566512 3.25894e-05 0.0082 0.178 0.303 0.621 0.024 7.02893 0.007 0.00133943 1.93576 
0.209 0.00124464 0.566947 3.35459e-05 0.0084 0.1776 0.303 0.621 0.023 7.02973 0.011 0.0013185 1.9366 
0.21 0.00127565 0.567379 3.11842e-05 0.0078 0.1784 0.303 0.622 0.025 7.03059 0.008 0.00132328 1.93744 
0.211 0.00154981 0.567764 3.72606e-05 0.0094 0.1772 0.313 0.622 0.004 7.03258 0.009 0.00130052 1.93818 
0.212 0.00111164 0.568156 3.53576e-05 0.0088 0.1776 0.332 0.624 0.001 7.03232 0.006 0.00115868 1.93894 
0.213 0.000950437 0.568569 3.38481e-05 0.0084 0.1782 0.339 0.626 0 7.03159 0.009 0.00109855 1.93973 
0.214 0.000917718 0.569007 3.19376e-05 0.008 0.1784 0.353 0.626 0 7.03078 0.003 0.00106307 1.94057 
0.215 0.000876249 0.569469 2.94443e-05 0.0074 0.1796 0.363 0.627 0 7.02996 0.006 0.00103649 1.94146 
0.216 0.000835513 0.569963 2.61869e-05 0.0066 0.181 0.376 0.628 0 7.02916 0.008 0.00101326 1.94241 
0.217 0.000827741 0.57047 2.64143e-05 0.0066 0.182 0.39 0.629 0 7.02836 0.004 0.00101056 1.94338 
0.218 0.000814512 0.570974 2.57113e-05 0.0064 0.183 0.4 0.629 0 7.02757 0.004 0.00100381 1.94435 
0.219 0.000794205 0.571483 2.33495e-05 0.0058 0.184 0.417 0.629 0 7.02678 0.005 0.000992877 1.94534 
0.22 0.000782473 0.572013 2.32758e-05 0.0058 0.1848 0.431 0.63 0 7.02599 0.005 0.000973646 1.94636 
0.221 0.000786039 0.572532 2.40149e-05 0.006 0.1852 0.438 0.632 0 7.02521 0.004 0.000972598 1.94736 
0.222 0.000771637 0.573053 2.30733e-05 0.0058 0.1864 0.444 0.633 0 7.02444 0.003 0.00095906 1.94835 
0.223 0.000743325 0.573591 2.0474e-05 0.0052 0.1872 0.458 0.634 0 7.02367 0.004 0.00093944 1.94938 
0.224 0.00074808 0.574132 2.19835e-05 0.0056 0.1878 0.473 0.636 0 7.0229 0.005 0.000934727 1.95041 
0.225 0.000729508 0.574672 2.04259e-05 0.0052 0.189 0.487 0.638 0 7.02214 0.004 0.000922839 1.95145 
0.226 0.000736076 0.575206 2.10859e-05 0.0054 0.1892 0.495 0.639 0 7.02138 0.007 0.000918793 1.95246 
0.227 0.0007283 0.57574 2.11922e-05 0.0054 0.191 0.507 0.639 0 7.02063 0.005 0.000916816 1.95348 
0.228 0.000718088 0.576268 1.95575e-05 0.005 0.1912 0.515 0.639 0 7.01988 0.006 0.00091226 1.95448 
0.229 0.000686356 0.576819 1.71236e-05 0.0044 0.1914 0.523 0.64 0 7.01913 0.002 0.000892726 1.95553 
0.23 0.000676088 0.577384 1.70959e-05 0.0044 0.1922 0.533 0.643 0 7.01838 0.002 0.000882285 1.95661 
0.231 0.000688191 0.577931 1.78952e-05 0.0046 0.1924 0.54 0.644 0 7.01764 0.004 0.000883178 1.95764 
0.232 0.000695273 0.578467 1.9642e-05 0.005 0.194 0.55 0.646 0 7.01691 0.004 0.000889326 1.95866 
0.233 0.000694178 0.578987 1.87709e-05 0.0048 0.1952 0.555 0.647 0 7.01617 0.005 0.000888141 1.95965 
0.234 0.000707709 0.579498 2.0275e-05 0.0052 0.1952 0.566 0.649 0 7.01544 0.002 0.00088592 1.96062 
0.235 0.000679496 0.580026 1.87611e-05 0.0048 0.1962 0.577 0.65 0 7.01472 0.001 0.000869892 1.96162 
0.236 0.000683969 0.580546 1.86879e-05 0.0048 0.1968 0.581 0.65 0 7.01399 0.005 0.00087034 1.9626 
0.237 0.000667846 0.581067 1.80998e-05 0.0046 0.197 0.589 0.651 0 7.01327 0.004 0.000867609 1.96359 
0.238 0.000663354 0.581595 1.73392e-05 0.0044 0.1976 0.598 0.651 0 7.01255 0.005 0.000865674 1.96459 
0.239 0.000658614 0.582121 1.64921e-05 0.0042 0.199 0.609 0.651 0 7.01184 0.007 0.00086286 1.96558 
0.24 0.000622812 0.58268 1.39794e-05 0.0036 0.1998 0.615 0.651 0 7.01113 0.003 0.00083692 1.96664 
0.241 0.000598359 0.58326 1.24148e-05 0.0032 0.2006 0.627 0.652 0 7.01042 0.009 0.00081709 1.96774 
0.242 0.000577916 0.583851 1.08517e-05 0.0028 0.201 0.636 0.652 0 7.00972 0.007 0.000801547 1.96887 
0.243 0.000564336 0.584454 1.02293e-05 0.0026 0.2018 0.643 0.652 0 7.00902 0.006 0.000790735 1.97002 
0.244 0.00056496 0.585044 1.0148e-05 0.0026 0.202 0.644 0.652 0 7.00832 0.004 0.000785576 1.97114 
0.245 0.00055873 0.585635 1.01171e-05 0.0026 0.2022 0.652 0.652 0 7.00762 0.002 0.000778573 1.97226 
0.246 0.000556003 0.586222 1.0089e-05 0.0026 0.203 0.659 0.652 0 7.00693 0.003 0.000775125 1.97337 
