Time INa IKr IKs Ito1 IK1 IKp INaCa INaK IpCa ICab INab ICa JDHPR Jup Jtrpn Jtr Jxfer IKv43 IKv14 IKv14_K IKv14_Na Ito2 Istim Itot 
3.854 -3.86078e-09 -5.16233e-07 -8.15677e-09 -1.30406e-08 -2.75219 -2.59557e-10 -0.111774 0.122935 0.00577854 -0.0582955 -0.16998 0 -0 4.50145e-06 -6.51331e-06 3.71402e-06 1.96926e-06 -0 -1.30406e-08 -3.0311e-09 -1.00095e-08 -0 0 -2.96352 
3.855 -3.86077e-09 -5.1623e-07 -8.14461e-09 -1.3047e-08 -2.75217 -2.59556e-10 -0.111704 0.122936 0.00577604 -0.0582973 -0.16998 0 -0 4.4783e-06 -6.49712e-06 3.69208e-06 1.97014e-06 -0 -1.3047e-08 -3.03258e-09 -1.00144e-08 -0 0 -2.96344 
3.856 -3.86077e-09 -5.16227e-07 -8.13263e-09 -1.30534e-08 -2.75215 -2.59554e-10 -0.111621 0.122936 0.00577312 -0.0582994 -0.16998 0 -0 4.45133e-06 -6.50938e-06 3.64431e-06 1.15693e-06 -0 -1.30534e-08 -3.03406e-09 -1.00193e-08 -0 0 -2.96334 
3.857 -3.86077e-09 -5.16224e-07 -8.12083e-09 -1.30598e-08 -2.75213 -2.59553e-10 -0.111504 0.122936 0.00576898 -0.0583024 -0.16998 0 -0 4.41355e-06 -6.59781e-06 3.56466e-06 9.46611e-07 -0 -1.30598e-08 -3.03553e-09 -1.00242e-08 -0 0 -2.96321 
3.858 -3.86077e-09 -5.16221e-07 -8.10921e-09 -1.30661e-08 -2.75211 -2.59551e-10 -0.111389 0.122936 0.00576492 -0.0583054 -0.16998 0 -0 4.37638e-06 -6.6774e-06 3.49199e-06 9.12907e-07 -0 -1.30661e-08 -3.037e-09 -1.00291e-08 -0 0 -2.96308 
3.859 -3.86077e-09 -5.16218e-07 -8.09777e-09 -1.30725e-08 -2.75209 -2.5955e-10 -0.11128 0.122936 0.00576105 -0.0583082 -0.16998 0 -0 4.34088e-06 -6.74105e-06 3.42555e-06 9.08297e-07 -0 -1.30725e-08 -3.03846e-09 -1.0034e-08 -0.00525874 0 -2.96822 
3.86 -3.86077e-09 -5.16215e-07 -8.08649e-09 -1.30788e-08 -2.75207 -2.59548e-10 -0.111176 0.122936 0.00575738 -0.0583109 -0.16998 0 -0 4.30703e-06 -6.7897e-06 3.36469e-06 9.11036e-07 -0 -1.30788e-08 -3.03992e-09 -1.00389e-08 -0.0105175 0 -2.97336 
3.861 -3.86077e-09 -5.16212e-07 -8.07539e-09 -1.30851e-08 -2.75205 -2.59547e-10 -0.111077 0.122936 0.00575386 -0.0583134 -0.16998 0 -0 4.27462e-06 -6.82551e-06 3.30886e-06 9.15611e-07 -0 -1.30851e-08 -3.04137e-09 -1.00437e-08 -0 0 -2.96273 
3.862 -3.86077e-09 -5.16209e-07 -8.06445e-09 -1.30914e-08 -2.75203 -2.59545e-10 -0.110982 0.122936 0.0057505 -0.0583159 -0.16998 0 -0 4.24345e-06 -6.85054e-06 3.25754e-06 9.20845e-07 -0 -1.30914e-08 -3.04282e-09 -1.00486e-08 -0.0105175 0 -2.97314 
3.863 -3.86077e-09 -5.16206e-07 -8.05368e-09 -1.30976e-08 -2.75201 -2.59544e-10 -0.11089 0.122936 0.00574725 -0.0583182 -0.16998 0 -0 4.21333e-06 -6.86663e-06 3.21029e-06 9.25928e-07 -0 -1.30976e-08 -3.04426e-09 -1.00534e-08 -0.00525874 0 -2.96778 
3.864 -3.86077e-09 -5.16203e-07 -8.04307e-09 -1.31039e-08 -2.752 -2.59542e-10 -0.110801 0.122936 0.00574411 -0.0583205 -0.16998 0 -0 4.1841e-06 -6.87537e-06 3.16666e-06 9.30745e-07 -0 -1.31039e-08 -3.0457e-09 -1.00582e-08 -0.00525874 0 -2.96768 
3.865 -3.86077e-09 -5.162e-07 -8.03262e-09 -1.31101e-08 -2.75198 -2.59541e-10 -0.110715 0.122936 0.00574105 -0.0583227 -0.16998 0 -0 4.15563e-06 -6.87806e-06 3.12628e-06 9.35501e-07 -0 -1.31101e-08 -3.04714e-09 -1.0063e-08 -0 0 -2.96232 
3.866 -3.86077e-09 -5.16197e-07 -8.02233e-09 -1.31163e-08 -2.75196 -2.59539e-10 -0.110631 0.122936 0.00573807 -0.0583249 -0.16998 0 -0 4.1278e-06 -6.87578e-06 3.0888e-06 9.39966e-07 -0 -1.31163e-08 -3.04857e-09 -1.00678e-08 -0.00525874 0 -2.96748 
3.867 -3.86077e-09 -5.16193e-07 -8.01219e-09 -1.31225e-08 -2.75194 -2.59538e-10 -0.110548 0.122936 0.00573515 -0.0583271 -0.16998 0 -0 4.10052e-06 -6.86942e-06 3.05393e-06 9.44212e-07 -0 -1.31225e-08 -3.04999e-09 -1.00725e-08 -0 0 -2.96212 
3.868 -3.86077e-09 -5.1619e-07 -8.0022e-09 -1.31287e-08 -2.75192 -2.59536e-10 -0.110468 0.122937 0.00573229 -0.0583291 -0.16998 0 -0 4.07372e-06 -6.85973e-06 3.02138e-06 9.48249e-07 -0 -1.31287e-08 -3.05141e-09 -1.00773e-08 -0.00525874 0 -2.96729 
3.869 -3.86077e-09 -5.16187e-07 -7.99236e-09 -1.31348e-08 -2.7519 -2.59534e-10 -0.110388 0.122937 0.00572947 -0.0583312 -0.16998 0 -0 4.04733e-06 -6.84732e-06 2.99089e-06 9.52057e-07 -0 -1.31348e-08 -3.05283e-09 -1.0082e-08 -0.0105175 0 -2.97245 
3.87 -3.86077e-09 -5.16184e-07 -7.98267e-09 -1.3141e-08 -2.75188 -2.59533e-10 -0.11031 0.122937 0.0057267 -0.0583332 -0.16998 0 -0 4.02131e-06 -6.83271e-06 2.96225e-06 9.55658e-07 -0 -1.3141e-08 -3.05425e-09 -1.00867e-08 -0 0 -2.96184 
3.871 -3.86077e-09 -5.16181e-07 -7.97312e-09 -1.31471e-08 -2.75186 -2.59531e-10 -0.110233 0.122937 0.00572396 -0.0583352 -0.16998 0 -0 3.9956e-06 -6.81629e-06 2.93527e-06 9.59168e-07 -0 -1.31471e-08 -3.05565e-09 -1.00914e-08 -0.0157762 0 -2.97753 
3.872 -3.86077e-09 -5.16178e-07 -7.96372e-09 -1.31532e-08 -2.75184 -2.5953e-10 -0.110157 0.122937 0.00572126 -0.0583372 -0.16998 0 -0 3.97018e-06 -6.79842e-06 2.90976e-06 9.62442e-07 -0 -1.31532e-08 -3.05706e-09 -1.00961e-08 -0.00525874 0 -2.96692 
3.873 -3.86077e-09 -5.16175e-07 -7.95446e-09 -1.31593e-08 -2.75182 -2.59528e-10 -0.110081 0.122937 0.00571858 -0.0583392 -0.16998 0 -0 3.94501e-06 -6.77939e-06 2.88556e-06 9.65543e-07 -0 -1.31593e-08 -3.05846e-09 -1.01008e-08 -0 0 -2.96157 
3.874 -3.86077e-09 -5.16172e-07 -7.94533e-09 -1.31653e-08 -2.7518 -2.59527e-10 -0.110007 0.122937 0.00571593 -0.0583411 -0.16998 0 -0 3.92006e-06 -6.75945e-06 2.86253e-06 9.68439e-07 -0 -1.31653e-08 -3.05986e-09 -1.01055e-08 -0 0 -2.96148 
3.875 -3.86076e-09 -5.16169e-07 -7.93635e-09 -1.31714e-08 -2.75179 -2.59525e-10 -0.109933 0.122937 0.0057133 -0.058343 -0.16998 0 -0 3.89533e-06 -6.73878e-06 2.84055e-06 9.71256e-07 -0 -1.31714e-08 -3.06125e-09 -1.01101e-08 -0 0 -2.96139 
3.876 -3.86076e-09 -5.16166e-07 -7.92749e-09 -1.31774e-08 -2.75177 -2.59524e-10 -0.10986 0.122937 0.00571069 -0.0583449 -0.16998 0 -0 3.87078e-06 -6.71753e-06 2.8195e-06 9.73887e-07 -0 -1.31774e-08 -3.06264e-09 -1.01148e-08 -0 0 -2.9613 
3.877 -3.86076e-09 -5.16163e-07 -7.91877e-09 -1.31834e-08 -2.75175 -2.59522e-10 -0.109787 0.122937 0.00570811 -0.0583468 -0.16998 0 -0 3.84641e-06 -6.69585e-06 2.79929e-06 9.76374e-07 -0 -1.31834e-08 -3.06402e-09 -1.01194e-08 -0 0 -2.96122 
3.878 -3.86076e-09 -5.1616e-07 -7.91018e-09 -1.31894e-08 -2.75173 -2.59521e-10 -0.109714 0.122937 0.00570554 -0.0583487 -0.16998 0 -0 3.8222e-06 -6.67386e-06 2.77982e-06 9.78708e-07 -0 -1.31894e-08 -3.0654e-09 -1.0124e-08 -0 0 -2.96113 
3.879 -3.86076e-09 -5.16157e-07 -7.90171e-09 -1.31954e-08 -2.75171 -2.59519e-10 -0.109643 0.122937 0.00570299 -0.0583506 -0.16998 0 -0 3.79815e-06 -6.65162e-06 2.76102e-06 9.80947e-07 -0 -1.31954e-08 -3.06677e-09 -1.01286e-08 -0.0105175 0 -2.97156 
3.88 -3.86076e-09 -5.16154e-07 -7.89337e-09 -1.32013e-08 -2.75169 -2.59518e-10 -0.109571 0.122937 0.00570045 -0.0583524 -0.16998 0 -0 3.77425e-06 -6.62921e-06 2.74281e-06 9.83045e-07 -0 -1.32013e-08 -3.06814e-09 -1.01332e-08 -0 0 -2.96096 
3.881 -3.86076e-09 -5.16151e-07 -7.88516e-09 -1.32072e-08 -2.75167 -2.59516e-10 -0.109501 0.122937 0.00569793 -0.0583543 -0.16998 0 -0 3.75048e-06 -6.6067e-06 2.72515e-06 9.85032e-07 -0 -1.32072e-08 -3.06951e-09 -1.01377e-08 -0 0 -2.96087 
3.882 -3.86076e-09 -5.16148e-07 -7.87707e-09 -1.32132e-08 -2.75165 -2.59514e-10 -0.10943 0.122938 0.00569543 -0.0583561 -0.16998 0 -0 3.72685e-06 -6.58413e-06 2.70796e-06 9.86909e-07 -0 -1.32132e-08 -3.07087e-09 -1.01423e-08 -0 0 -2.96079 
3.883 -3.86076e-09 -5.16145e-07 -7.86909e-09 -1.3219e-08 -2.75163 -2.59513e-10 -0.109344 0.122938 0.00569236 -0.0583584 -0.16998 0 -0 3.69822e-06 -6.5985e-06 2.66376e-06 2.10218e-07 -0 -1.3219e-08 -3.07223e-09 -1.01468e-08 -0.0210349 0 -2.98172 
3.884 -3.86076e-09 -5.16142e-07 -7.86124e-09 -1.32249e-08 -2.75161 -2.59511e-10 -0.109231 0.122938 0.00568834 -0.0583613 -0.16998 0 -0 3.66103e-06 -6.67228e-06 2.59979e-06 5.20335e-08 -0 -1.32249e-08 -3.07359e-09 -1.01513e-08 -0.0105175 0 -2.97108 
3.885 -3.86076e-09 -5.16138e-07 -7.8535e-09 -1.32308e-08 -2.7516 -2.5951e-10 -0.10912 0.122938 0.0056844 -0.0583642 -0.16998 0 -0 3.62449e-06 -6.73787e-06 2.54082e-06 1.93999e-08 -0 -1.32308e-08 -3.07494e-09 -1.01559e-08 -0.00525874 0 -2.9657 
3.886 -3.86076e-09 -5.16135e-07 -7.84588e-09 -1.32366e-08 -2.75158 -2.59508e-10 -0.109014 0.122938 0.00568062 -0.058367 -0.16998 0 -0 3.58937e-06 -6.79012e-06 2.48632e-06 1.02111e-08 -0 -1.32366e-08 -3.07628e-09 -1.01604e-08 -0 0 -2.96032 
3.887 -3.86076e-09 -5.16132e-07 -7.83837e-09 -1.32425e-08 -2.75156 -2.59507e-10 -0.108913 0.122938 0.005677 -0.0583697 -0.16998 0 -0 3.55565e-06 -6.82987e-06 2.43588e-06 7.30645e-09 -0 -1.32425e-08 -3.07762e-09 -1.01648e-08 -0 0 -2.9602 
3.888 -3.86076e-09 -5.16129e-07 -7.83097e-09 -1.32483e-08 -2.75154 -2.59505e-10 -0.108815 0.122938 0.00567352 -0.0583722 -0.16998 0 -0 3.52316e-06 -6.85886e-06 2.38911e-06 6.26682e-09 -0 -1.32483e-08 -3.07896e-09 -1.01693e-08 -0.00525874 0 -2.96535 
3.889 -3.86076e-09 -5.16126e-07 -7.82368e-09 -1.32541e-08 -2.75152 -2.59504e-10 -0.108721 0.122938 0.00567016 -0.0583747 -0.16998 0 -0 3.49173e-06 -6.87883e-06 2.34566e-06 5.81148e-09 -0 -1.32541e-08 -3.08029e-09 -1.01738e-08 -0 0 -2.95999 
3.89 -3.86076e-09 -5.16123e-07 -7.8165e-09 -1.32598e-08 -2.7515 -2.59502e-10 -0.108629 0.122938 0.00566691 -0.0583771 -0.16998 0 -0 3.4612e-06 -6.89129e-06 2.3052e-06 5.55381e-09 -0 -1.32598e-08 -3.08162e-09 -1.01782e-08 -0 0 -2.95988 
3.891 -3.86076e-09 -5.1612e-07 -7.80943e-09 -1.32656e-08 -2.75148 -2.59501e-10 -0.108541 0.122938 0.00566374 -0.0583794 -0.16998 0 -0 3.43144e-06 -6.89755e-06 2.26745e-06 5.37366e-09 -0 -1.32656e-08 -3.08295e-09 -1.01826e-08 -0 0 -2.95978 
3.892 -3.86076e-09 -5.16117e-07 -7.80246e-09 -1.32713e-08 -2.75146 -2.59499e-10 -0.108454 0.122938 0.00566065 -0.0583817 -0.16998 0 -0 3.40234e-06 -6.89866e-06 2.23213e-06 5.23169e-09 -0 -1.32713e-08 -3.08427e-09 -1.01871e-08 -0 0 -2.95968 
3.893 -3.86076e-09 -5.16114e-07 -7.79559e-09 -1.32771e-08 -2.75144 -2.59498e-10 -0.108369 0.122938 0.00565762 -0.0583839 -0.16998 0 -0 3.3738e-06 -6.89554e-06 2.199e-06 5.1135e-09 -0 -1.32771e-08 -3.08559e-09 -1.01915e-08 -0.00525874 0 -2.96484 
3.894 -3.86076e-09 -5.16111e-07 -7.78883e-09 -1.32828e-08 -2.75142 -2.59496e-10 -0.108286 0.122938 0.00565465 -0.0583861 -0.16998 0 -0 3.34575e-06 -6.88892e-06 2.16783e-06 5.01266e-09 -0 -1.32828e-08 -3.0869e-09 -1.01959e-08 -0.0105175 0 -2.97 
3.895 -3.86076e-09 -5.16108e-07 -7.78216e-09 -1.32884e-08 -2.7514 -2.59495e-10 -0.108204 0.122938 0.00565172 -0.0583883 -0.16998 0 -0 3.31814e-06 -6.87941e-06 2.13844e-06 4.92549e-09 -0 -1.32884e-08 -3.08821e-09 -1.02002e-08 -0.0105175 0 -2.9699 
3.896 -3.86075e-09 -5.16105e-07 -7.7756e-09 -1.32941e-08 -2.75139 -2.59493e-10 -0.108123 0.122939 0.00564884 -0.0583904 -0.16998 0 -0 3.29089e-06 -6.86754e-06 2.11063e-06 4.84947e-09 -0 -1.32941e-08 -3.08952e-09 -1.02046e-08 -0.0105175 0 -2.96981 
3.897 -3.86075e-09 -5.16102e-07 -7.76913e-09 -1.32998e-08 -2.75137 -2.59491e-10 -0.108044 0.122939 0.005646 -0.0583925 -0.16998 0 -0 3.26398e-06 -6.85371e-06 2.08424e-06 4.78265e-09 -0 -1.32998e-08 -3.09082e-09 -1.02089e-08 -0 0 -2.9592 
3.898 -3.86075e-09 -5.16099e-07 -7.76275e-09 -1.33054e-08 -2.75135 -2.5949e-10 -0.107965 0.122939 0.00564319 -0.0583946 -0.16998 0 -0 3.23736e-06 -6.83828e-06 2.05914e-06 4.72345e-09 -0 -1.33054e-08 -3.09211e-09 -1.02133e-08 -0.00525874 0 -2.96436 
3.899 -3.86075e-09 -5.16096e-07 -7.75647e-09 -1.3311e-08 -2.75133 -2.59488e-10 -0.107887 0.122939 0.00564041 -0.0583967 -0.169979 0 -0 3.211e-06 -6.82155e-06 2.03518e-06 4.67059e-09 -0 -1.3311e-08 -3.09341e-09 -1.02176e-08 -0 0 -2.95901 
3.9 -3.86075e-09 -5.16093e-07 -7.75029e-09 -1.33166e-08 -2.75131 -2.59487e-10 -0.10781 0.122939 0.00563766 -0.0583987 -0.169979 0 -0 3.18488e-06 -6.80374e-06 2.01225e-06 4.62301e-09 -0 -1.33166e-08 -3.0947e-09 -1.02219e-08 -0 0 -2.95892 
3.901 -3.86075e-09 -5.1609e-07 -7.74419e-09 -1.33222e-08 -2.75129 -2.59485e-10 -0.107734 0.122939 0.00563493 -0.0584007 -0.169979 0 -0 3.15899e-06 -6.78508e-06 1.99024e-06 4.57983e-09 -0 -1.33222e-08 -3.09598e-09 -1.02262e-08 -0.0105175 0 -2.96935 
3.902 -3.86075e-09 -5.16087e-07 -7.73818e-09 -1.33278e-08 -2.75127 -2.59484e-10 -0.107658 0.122939 0.00563222 -0.0584027 -0.169979 0 -0 3.13329e-06 -6.76571e-06 1.96906e-06 4.54031e-09 -0 -1.33278e-08 -3.09726e-09 -1.02305e-08 -0.0105175 0 -2.96926 
3.903 -3.86075e-09 -5.16083e-07 -7.73227e-09 -1.33333e-08 -2.75125 -2.59482e-10 -0.107583 0.122939 0.00562954 -0.0584047 -0.169979 0 -0 3.10778e-06 -6.74577e-06 1.94863e-06 4.50386e-09 -0 -1.33333e-08 -3.09854e-09 -1.02348e-08 -0.00525874 0 -2.96391 
3.904 -3.86075e-09 -5.1608e-07 -7.72644e-09 -1.33389e-08 -2.75123 -2.59481e-10 -0.107509 0.122939 0.00562687 -0.0584067 -0.169979 0 -0 3.08245e-06 -6.72539e-06 1.92887e-06 4.46997e-09 -0 -1.33389e-08 -3.09981e-09 -1.0239e-08 -0.00525874 0 -2.96382 
3.905 -3.86075e-09 -5.16077e-07 -7.72069e-09 -1.33444e-08 -2.75121 -2.59479e-10 -0.107435 0.122939 0.00562422 -0.0584086 -0.169979 0 -0 3.05728e-06 -6.70465e-06 1.90971e-06 4.43822e-09 -0 -1.33444e-08 -3.10108e-09 -1.02433e-08 -0 0 -2.95847 
3.906 -3.86075e-09 -5.16074e-07 -7.71503e-09 -1.33499e-08 -2.75119 -2.59478e-10 -0.107361 0.122939 0.00562159 -0.0584106 -0.169979 0 -0 3.03227e-06 -6.68363e-06 1.89109e-06 4.40827e-09 -0 -1.33499e-08 -3.10235e-09 -1.02475e-08 -0 0 -2.95839 
3.907 -3.86075e-09 -5.16071e-07 -7.70945e-09 -1.33554e-08 -2.75118 -2.59476e-10 -0.107288 0.122939 0.00561898 -0.0584125 -0.169979 0 -0 3.00741e-06 -6.6624e-06 1.87297e-06 4.37984e-09 -0 -1.33554e-08 -3.10361e-09 -1.02518e-08 -0.00525874 0 -2.96356 
3.908 -3.86075e-09 -5.16068e-07 -7.70396e-09 -1.33608e-08 -2.75116 -2.59475e-10 -0.107215 0.122939 0.00561638 -0.0584145 -0.169979 0 -0 2.9827e-06 -6.64101e-06 1.85529e-06 4.35268e-09 -0 -1.33608e-08 -3.10487e-09 -1.0256e-08 -0.0105175 0 -2.96873 
3.909 -3.86075e-09 -5.16065e-07 -7.69854e-09 -1.33663e-08 -2.75114 -2.59473e-10 -0.107143 0.122939 0.00561379 -0.0584164 -0.169979 0 -0 2.95812e-06 -6.61951e-06 1.83801e-06 4.32659e-09 -0 -1.33663e-08 -3.10612e-09 -1.02602e-08 -0.0105175 0 -2.96864 
3.91 -3.86075e-09 -5.16062e-07 -7.69321e-09 -1.33717e-08 -2.75112 -2.59471e-10 -0.107072 0.12294 0.00561122 -0.0584183 -0.169979 0 -0 2.93368e-06 -6.59793e-06 1.82109e-06 4.30143e-09 -0 -1.33717e-08 -3.10738e-09 -1.02643e-08 -0.00525874 0 -2.9633 
3.911 -3.86075e-09 -5.16059e-07 -7.68795e-09 -1.33771e-08 -2.7511 -2.5947e-10 -0.107001 0.12294 0.00560869 -0.0584202 -0.169979 0 -0 2.90964e-06 -6.57438e-06 1.81333e-06 2.59506e-07 -0 -1.33771e-08 -3.10862e-09 -1.02685e-08 -0 0 -2.95795 
3.912 -3.86075e-09 -5.16056e-07 -7.68277e-09 -1.33825e-08 -2.75108 -2.59468e-10 -0.106976 0.12294 0.0056078 -0.0584208 -0.169979 0 -0 2.9003e-06 -6.4482e-06 1.8593e-06 1.06962e-06 -0 -1.33825e-08 -3.10986e-09 -1.02727e-08 -0.00525874 0 -2.96317 
3.913 -3.86075e-09 -5.16053e-07 -7.67767e-09 -1.33879e-08 -2.75106 -2.59467e-10 -0.106955 0.12294 0.00560705 -0.0584214 -0.169979 0 -0 2.89228e-06 -6.31873e-06 1.89768e-06 1.1015e-06 -0 -1.33879e-08 -3.1111e-09 -1.02768e-08 -0 0 -2.95787 
3.914 -3.86075e-09 -5.1605e-07 -7.67264e-09 -1.33933e-08 -2.75104 -2.59465e-10 -0.106929 0.12294 0.0056061 -0.0584221 -0.169979 0 -0 2.88257e-06 -6.20708e-06 1.92961e-06 1.10226e-06 -0 -1.33933e-08 -3.11234e-09 -1.0281e-08 -0.00525874 0 -2.96309 
3.915 -3.86075e-09 -5.16047e-07 -7.66768e-09 -1.33986e-08 -2.75102 -2.59464e-10 -0.106922 0.12294 0.00560586 -0.0584223 -0.169979 0 -0 2.87919e-06 -6.05523e-06 1.98957e-06 2.08672e-06 -0 -1.33986e-08 -3.11357e-09 -1.02851e-08 -0 0 -2.9578 
3.916 -3.86075e-09 -5.16044e-07 -7.6628e-09 -1.3404e-08 -2.751 -2.59462e-10 -0.10694 0.12294 0.00560653 -0.0584218 -0.169979 0 -0 2.88417e-06 -5.85194e-06 2.07517e-06 3.74684e-06 -0 -1.3404e-08 -3.1148e-09 -1.02892e-08 -0 0 -2.9578 
3.917 -3.86075e-09 -5.16041e-07 -7.65799e-09 -1.34093e-08 -2.75099 -2.59461e-10 -0.107083 0.12294 0.00561165 -0.058418 -0.169979 0 -0 2.92918e-06 -5.37611e-06 2.29426e-06 4.91711e-06 -0 -1.34093e-08 -3.11602e-09 -1.02933e-08 -0.00525874 0 -2.96317 
3.918 -3.86074e-09 -5.16038e-07 -7.65325e-09 -1.34146e-08 -2.75097 -2.59459e-10 -0.107201 0.12294 0.00561586 -0.0584148 -0.169979 0 -0 2.96624e-06 -4.97809e-06 2.47649e-06 4.82243e-06 -0 -1.34146e-08 -3.11724e-09 -1.02974e-08 -0.00525874 0 -2.96326 
3.919 -3.86074e-09 -5.16035e-07 -7.64858e-09 -1.34199e-08 -2.75095 -2.59458e-10 -0.107291 0.12294 0.00561909 -0.0584124 -0.169979 0 -0 2.99461e-06 -4.65937e-06 2.62792e-06 4.72106e-06 -0 -1.34199e-08 -3.11846e-09 -1.03014e-08 -0.00525874 0 -2.96333 
3.92 -3.86074e-09 -5.16032e-07 -7.64398e-09 -1.34252e-08 -2.75093 -2.59456e-10 -0.107358 0.12294 0.0056215 -0.0584107 -0.169979 0 -0 3.01581e-06 -4.40579e-06 2.75351e-06 4.62808e-06 -0 -1.34252e-08 -3.11967e-09 -1.03055e-08 -0.00525874 0 -2.96337 
3.921 -3.86074e-09 -5.16029e-07 -7.63944e-09 -1.34304e-08 -2.75091 -2.59455e-10 -0.107374 0.12294 0.00562208 -0.0584102 -0.169979 0 -0 3.02069e-06 -4.27932e-06 2.82277e-06 3.71921e-06 -0 -1.34304e-08 -3.12088e-09 -1.03095e-08 -0.0105175 0 -2.96863 
3.922 -3.86074e-09 -5.16025e-07 -7.63497e-09 -1.34357e-08 -2.75089 -2.59453e-10 -0.107339 0.12294 0.00562081 -0.0584112 -0.169979 0 -0 3.00912e-06 -4.27489e-06 2.83781e-06 2.8208e-06 -0 -1.34357e-08 -3.12209e-09 -1.03136e-08 -0.0105175 0 -2.96858 
3.923 -3.86074e-09 -5.16022e-07 -7.63057e-09 -1.34409e-08 -2.75087 -2.59452e-10 -0.107289 0.12294 0.00561904 -0.0584125 -0.169979 0 -0 2.99309e-06 -4.30168e-06 2.83882e-06 2.78301e-06 -0 -1.34409e-08 -3.12329e-09 -1.03176e-08 -0.00525874 0 -2.96325 
3.924 -3.86074e-09 -5.16019e-07 -7.62623e-09 -1.34461e-08 -2.75085 -2.5945e-10 -0.107241 0.122941 0.00561731 -0.0584138 -0.169979 0 -0 2.9774e-06 -4.32491e-06 2.83761e-06 2.76255e-06 -0 -1.34461e-08 -3.12448e-09 -1.03216e-08 -0.00525874 0 -2.96319 
3.925 -3.86074e-09 -5.16016e-07 -7.62196e-09 -1.34513e-08 -2.75083 -2.59448e-10 -0.10717 0.122941 0.00561478 -0.0584156 -0.169979 0 -0 2.95448e-06 -4.39865e-06 2.80799e-06 1.90542e-06 -0 -1.34513e-08 -3.12568e-09 -1.03256e-08 -0 0 -2.95784 
3.926 -3.86074e-09 -5.16013e-07 -7.61774e-09 -1.34565e-08 -2.75081 -2.59447e-10 -0.107083 0.122941 0.00561166 -0.0584179 -0.169979 0 -0 2.92639e-06 -4.50483e-06 2.76343e-06 1.86977e-06 -0 -1.34565e-08 -3.12687e-09 -1.03296e-08 -0 0 -2.95774 
3.927 -3.86074e-09 -5.1601e-07 -7.61359e-09 -1.34616e-08 -2.75079 -2.59445e-10 -0.107003 0.122941 0.00560878 -0.0584201 -0.169979 0 -0 2.90028e-06 -4.59207e-06 2.72272e-06 1.86367e-06 -0 -1.34616e-08 -3.12806e-09 -1.03336e-08 -0.00525874 0 -2.96291 
3.928 -3.86074e-09 -5.16007e-07 -7.6095e-09 -1.34668e-08 -2.75078 -2.59444e-10 -0.106928 0.122941 0.00560609 -0.0584221 -0.169979 0 -0 2.87601e-06 -4.66229e-06 2.68548e-06 1.86098e-06 -0 -1.34668e-08 -3.12924e-09 -1.03375e-08 -0.0105175 0 -2.96808 
3.929 -3.86074e-09 -5.16004e-07 -7.60547e-09 -1.34719e-08 -2.75076 -2.59442e-10 -0.106858 0.122941 0.00560359 -0.0584239 -0.169979 0 -0 2.85329e-06 -4.71826e-06 2.65139e-06 1.85889e-06 -0 -1.34719e-08 -3.13042e-09 -1.03415e-08 -0.0105175 0 -2.96799 
3.93 -3.86074e-09 -5.16001e-07 -7.6015e-09 -1.3477e-08 -2.75074 -2.59441e-10 -0.106772 0.122941 0.00560053 -0.0584262 -0.169979 0 -0 2.82558e-06 -4.8073e-06 2.5958e-06 1.01426e-06 -0 -1.3477e-08 -3.1316e-09 -1.03454e-08 -0.00525874 0 -2.96263 
3.931 -3.86074e-09 -5.15998e-07 -7.59758e-09 -1.34821e-08 -2.75072 -2.59439e-10 -0.106668 0.122941 0.00559677 -0.058429 -0.169979 0 -0 2.79155e-06 -4.93594e-06 2.52485e-06 9.63278e-07 -0 -1.34821e-08 -3.13277e-09 -1.03494e-08 -0.0157762 0 -2.97303 
3.932 -3.86074e-09 -5.15995e-07 -7.59373e-09 -1.34872e-08 -2.7507 -2.59438e-10 -0.10657 0.122941 0.00559328 -0.0584316 -0.169979 0 -0 2.7599e-06 -5.04176e-06 2.46067e-06 9.58763e-07 -0 -1.34872e-08 -3.13394e-09 -1.03533e-08 -0.00525874 0 -2.96241 
3.933 -3.86074e-09 -5.15992e-07 -7.58992e-09 -1.34923e-08 -2.75068 -2.59436e-10 -0.106481 0.122941 0.00559006 -0.058434 -0.169979 0 -0 2.73053e-06 -5.1265e-06 2.40255e-06 9.6052e-07 -0 -1.34923e-08 -3.1351e-09 -1.03572e-08 -0 0 -2.95704 
3.934 -3.86074e-09 -5.15989e-07 -7.58618e-09 -1.34973e-08 -2.75066 -2.59435e-10 -0.106397 0.122941 0.00558705 -0.0584362 -0.169979 0 -0 2.70311e-06 -5.19347e-06 2.34986e-06 9.63307e-07 -0 -1.34973e-08 -3.13626e-09 -1.03611e-08 -0.0157762 0 -2.97272 
3.935 -3.86074e-09 -5.15986e-07 -7.58249e-09 -1.35024e-08 -2.75064 -2.59433e-10 -0.106318 0.122941 0.00558423 -0.0584384 -0.169979 0 -0 2.67733e-06 -5.24569e-06 2.30204e-06 9.66169e-07 -0 -1.35024e-08 -3.13742e-09 -1.0365e-08 -0 0 -2.95685 
3.936 -3.86074e-09 -5.15983e-07 -7.57885e-09 -1.35074e-08 -2.75062 -2.59432e-10 -0.106244 0.122941 0.00558156 -0.0584403 -0.169979 0 -0 2.65291e-06 -5.2857e-06 2.25857e-06 9.68937e-07 -0 -1.35074e-08 -3.13858e-09 -1.03688e-08 -0 0 -2.95676 
